질문 ID,질문 문구,관심사 코드,관심사,레벨,상태,현재 Revision,현재 Revision 적용 시각,현재 Revision 노출,현재 Revision 답변,현재 Revision 답변율(%),현재 Revision 교체,현재 Revision 교체율(%),현재 Revision 미응답,전체 Revision 노출,전체 Revision 답변,전체 Revision 답변율(%),전체 Revision 교체,전체 Revision 미응답
753,"남 밑에서 편하게 일하는 것과 내 사업을 하는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
774,"노숙자를 돕는 일과 아이들을 가르치는 일 중 뭐가 더 마음이 가나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
794,"먼 미래를 계획하는 연애와 지금을 즐기는 연애 중 뭐가 더 편한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,0,0.0,2,66.7,1,3,0,0.0,2,1
799,"늘 옳은 결정을 내리는 힘과 실수에서 빨리 배우는 힘 중 뭐가 더 필요한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
824,"한 달을 슬퍼하고 달라지는 것과 1년을 무감각하게 사는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
835,"우주의 비밀과 내 선택의 결과 중 뭐가 더 궁금한가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
869,"규칙이 하나도 없는 세상과 너무 많은 세상 중 뭐가 더 답답한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,2,66.7,0,3,1,33.3,2,0
365,"오늘 나를 가장 진 빠지게 만든 감정은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",10,3,30.0,6,60.0,1,10,3,30.0,6,1
80,"최근에 누군가를 용서했던 경험이 있다면, 어떤 일이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
115,"미루고 싶을 때 나를 움직이게 하는 나만의 방법이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
213,"내가 생각하는 사랑은 어떤 느낌인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
304,"사진을 많이 찍나요, 눈으로만 담는 것을 즐기나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
342,"감정이 격해질 때 말이 많아지나요 적어지나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,3,60.0,1,5,1,20.0,3,1
360,"오늘 하루 중 가장 단골손님처럼 찾아온 감정은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,3,60.0,1,5,1,20.0,3,1
374,"오늘 느낀 감정 중 다시 느끼고 싶지 않은 건 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
378,"하나의 감정만 느낄 수 있다면 무엇을 남기고 싶나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
385,"나의 어떤 면을 아직 받아들이지 못하고 있나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
396,"참다 참다 폭발한 적이 있다면, 어떤 상황이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,3,60.0,1,5,1,20.0,3,1
404,"실패가 두려운 편인가요? 어떤 실패가 가장 무서운가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
623,"돌아보니 칭찬해주고 싶은 오늘의 선택은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,3,60.0,1,5,1,20.0,3,1
632,"문득 나 자신이 어른스러워졌다고 느낀 최근의 순간은 언제인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,3,60.0,1,5,1,20.0,3,1
664,"도시의 작은 아파트와 시골의 넓은 집 중 뭐가 더 마음이 가나요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
669,"예술 없는 삶과 과학 없는 삶 중 뭐가 더 힘드나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
671,"물건을 소유하는 삶과 경험을 쌓는 삶 중 뭐가 더 남나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,3,60.0,0,5,2,40.0,3,0
337,"오늘 온전한 휴식시간을 보냈나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",12,4,33.3,7,58.3,1,12,4,33.3,7,1
25,"나만 알고 있는 맛집이 있다면, 어떤 곳인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,2,28.6,4,57.1,1,7,2,28.6,4,1
301,"최근에 꼭 필요하지 않지만 산 물건은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,4,57.1,0,7,3,42.9,4,0
341,"평소 어떤 상상을 가장 자주 하나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,1,14.3,4,57.1,2,7,1,14.3,4,2
397,"나만의 짜증이 나는 포인트는 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,4,57.1,0,7,3,42.9,4,0
667,"작은 도시에서 사는 것과 대도시에서 사는 것 중 뭐가 더 나에게 맞나요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,4,57.1,0,7,3,42.9,4,0
34,"어떤 라이프스타일로 살고 싶나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,4,44.4,5,55.6,0,9,4,44.4,5,0
305,"위시리스트에서 가장 사고 싶은 것은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,3,33.3,5,55.6,1,9,3,33.3,5,1
8,"요즘 자주 보는 영상의 주제는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",11,5,45.5,6,54.5,0,11,5,45.5,6,0
36,"나만의 특별한 요리 레시피가 있다면, 어떤 건가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,2,25.0,4,50.0,2,8,2,25.0,4,2
68,"나를 가장 편안하게 해주는 소리는 무엇인가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,2,25.0,4,50.0,2,8,2,25.0,4,2
668,"전기·인터넷 같은 기술을 포기하는 것과 영화·TV·책 같은 오락을 포기하는 것 중 뭐가 덜 아쉬운가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,4,50.0,4,50.0,0,8,4,50.0,4,0
19,"가장 아끼는 옷은 어떤 스타일인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,3,50.0,0,6,3,50.0,3,0
22,"서점에서 제목만 보고 고르는 분야는 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,2,33.3,3,50.0,1,6,2,33.3,3,1
24,"입었을 때 가장 나다운 옷차림은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,3,50.0,0,6,3,50.0,3,0
31,"좋아하는 목소리나 말투가 있다면, 어떤 느낌인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,3,50.0,0,6,3,50.0,3,0
47,"상상 속 완벽한 하루는 어떤 모습인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,0,0.0,3,50.0,3,6,0,0.0,3,3
78,"과거의 나에게 해주고 싶은 위로가 있다면, 어떤 말인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,2,33.3,3,50.0,1,6,2,33.3,3,1
406,"혼자 있을 때 불안함을 어느정도 느끼나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,3,50.0,0,6,3,50.0,3,0
37,"가장 좋아하는 요일은 언제인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
44,"나를 가장 잘 표현하는 단어 하나는 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
46,"내 취향이 남들과 가장 다른 점은 뭘까요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
64,"칭찬을 들었을 때 어떤 반응을 보이나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
181,"나를 있는 그대로 봐주는 사람은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
283,"나의 가치관과 충돌하는 상황에서 나는 어떻게 하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
419,"잠 들기 전 꼭 하는 일이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
507,"가족이라서 참고 있는 게 있다면, 어떤 건가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
571,"데이트 중 가장 창피했던 일은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,0,0.0,2,50.0,2,4,0,0.0,2,2
605,"괜찮지 않은데 '괜찮아'라고 넘긴 적이 있다면, 어떤 순간이었나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
676,"내 감정을 다스리는 것과 생각을 다스리는 것 중 뭐가 더 하고 싶나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
764,"후회 없는 20년과 후회 많은 50년 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
773,"같은 월급이면 몸을 움직이는 일과 사무직 중 뭐가 더 마음이 가나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
789,"관계 문제는 커플 상담과 자기계발서 중 뭐가 더 효과적인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
816,"신중히 곱씹는 삶과 후회 없이 실수하는 삶 중 뭐가 더 나다운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,1,25.0,2,50.0,1,4,1,25.0,2,1
820,"남의 마음을 읽는 것과 내 마음을 나누는 것 중 뭐가 더 하고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
855,"가장 행복할 날과 가장 불행할 날 중 뭐가 더 궁금한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,2,50.0,0,4,2,50.0,2,0
10,"빵집에 가면 가장 먼저 집는 빵은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
53,"오늘 하루 중 가장 차분했던 때는 언제인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
54,"최근에 눈물이 났던 적이 있다면, 어떤 순간이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
62,"불안한 마음이 들 때 나를 잡아주는 문장이 있다면, 어떤 문장인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
76,"실수했을 때 나 자신에게 어떤 말을 해주나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
83,"내 감정을 다스리는 나만의 루틴이 있다면, 어떤 건가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
96,"내 인생에 가장 큰 영향을 준 감정은 뭘까요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
111,"나에게 주는 확실한 보상은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
116,"반복되는 일상에서 가장 지루하게 느끼는 순간은 언제인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
125,"가계부를 쓰거나 돈을 관리하는 방법이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
128,"여행 가방을 싸는 나만의 규칙이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
156,"내 생일에 가장 먼저 축하해준 사람은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
165,"주변 사람들로부터 자주 듣는 부탁이 있다면, 어떤 건가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
171,"친구 사이에도 꼭 지켜야 하는 선은 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
197,"사람들에게 내가 줄 수 있는 도움은 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
202,"다른 사람의 성공을 축하해줄 때, 진심으로 기뻐할 수 있나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
205,"내가 생각하는 믿음의 무게는 어느 정도인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
225,"연애할 때 가장 중요하게 보는 성격은 무엇인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
228,"사랑하는 사람과 나누고 싶은 깊은 대화 주제가 있다면, 어떤 건가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
249,"사랑하는 사람과 단둘이 보내는 시간이 왜 소중한가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
253,"가장 보람을 느끼는 순간은 언제인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
272,"인생에서 '운'이 차지하는 비중은 어느 정도일까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
277,"내가 가장 자유롭다고 느끼는 순간은 언제인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
287,"나에게 '일'은 어떤 의미인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
288,"더 나은 세상을 위해 소소하게라도 하고 있는 행동이 있나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
290,"사람은 원래 착하다고 생각하나요, 아니면 노력해야 착해질 수 있다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
368,"지금 내 기분을 딱 한 단어로 정의한다면 뭘까요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
373,"오늘이 지나도 꼭 간직하고 싶은 감정이 있다면, 어떤 건가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
377,"오늘 완전히 방전됐다가 다시 충전된 순간이 있다면, 어떤 때였나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
455,"시험이나 발표 전에 긴장하는 편이에요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
469,"운동하기 싫은 날은 어떻게 하나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
472,"운동으로 성취감을 느낀 적이 있다면, 어떤 순간이었나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
479,"나에게 투자할 가치가 있는 분야는 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
484,"자기 전에 하루를 돌아보면 어떤 장면이 주로 떠오르나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
493,"절친을 이성에게 소개한다면 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
512,"상황이 사람을 바꾼다고 느꼈던 적이 있다면, 어떤 경험이었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
539,"인생에 가장 영향력 있던 사람은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
547,"어머니와의 관계에 대해 어떻게 생각하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
554,"사랑과 좋아함의 차이는 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
555,"싸운 뒤 바로 풀려고 하는 편인가요 아니면 시간을 두고 대화하는 편인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
559,"사랑받고 있다고 느끼는 순간은 언제인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
560,"이별 후 얼마나 지나야 새 연애를 시작할 수 있을 것 같나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
562,"연인에게 절대 져줄 수 없는 것이 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
573,"가장 좋아했던 사람은 누구인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
575,"거절을 해야 할 때 나는 어떻게 하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
586,"언제 가장 살아있다고 느끼나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
587,"가장 간절히 원했던 것은 무엇이었나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
612,"절대 바뀌지 않을 것 같은 생각이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
617,"과정이 나빠도 결과가 좋으면 괜찮나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
630,"어제보다 나아졌다고 느낀 점은 뭔가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
641,"오늘의 작은 선택이 미래의 나를 어떻게 바꿀까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
643,"이번 주, 나에 대해 새롭게 발견한 의외의 면은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
644,"무언가를 포기했던 순간, 내 마음은 어땠나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
646,"지금보다 나은 나를 위해 요즘 시도하고 있는 것이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
648,"절대 장난스럽게 얘기할 수 없는 진지한 주제가 있다면, 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
683,"몸의 컨디션과 마음의 안정 중 뭐가 더 먼저인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
684,"당장 소원 하나와 10년 후 소원 세 개 중 뭐가 더 좋은가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
691,"두려움의 대상과 사랑받는 사람 중 누가 더 되고 싶나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
695,"5년을 혼자 지내는 것과 늘 사람들과 붙어 지내는 것 중 뭐가 더 편안한가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
701,"모임을 이끄는 것과 따르는 것 중 어디에 더 가까운 편인가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
704,"순간의 행복을 주는 힘과 오래가는 관계를 만드는 힘 중 뭐가 더 갖고 싶나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
709,"늘 웃게 해주는 친구와 생각하게 만드는 친구 중 누가 더 끌리나요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
711,"관계를 정리할 때 주로 어떻게 하는 편인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
725,"연락이 끊기는 애인과 술을 자주 마시는 애인 중 누가 더 아픈가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
726,"매일 만나고 싶어 하는 애인과 만날 시간 잡기 어려운 애인 중 누가 더 좋은가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
734,"무뚝뚝한 연인과 애정 표현이 과한 연인 중 누가 더 힘든가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
736,"더 사랑받는 관계와 더 많이 사랑하는 관계 중 뭐가 더 좋은가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
741,"우연히 본 연인의 사생활을 솔직히 말하는 것과 모르는 척 넘어가는 것 중 뭐가 더 맞나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
754,"지금 당장 꿈의 직업과 매년 한 달 휴가 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
777,"인간은 원래 착한 쪽인가요, 나쁜 쪽인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
792,"사람을 만나면 일단 믿는 것과 의심하는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
